Title,releaseYear,desc1,Meta_score,duration,rating,image,vote,rated
3425. Star Trek: The Motion Picture,1979.0,"When an alien spacecraft of enormous power is spotted approaching Earth, Admiral James T. Kirk resumes command of the overhauled USS Enterprise in order to intercept it.",50.0,2h 23m,6.4,"https://m.media-amazon.com/images/M/MV5BNjk1ZjAyZjktZTY4YS00NDY3LWIwMzktMjZiNGIzODFiZDVmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX140_CR0,1,140,207_.jpg",98000.0,G
3426. Friday the 13th Part 2,1981.0,"Five years after the events of the first film, a summer camp next to the infamous Camp Crystal Lake is preparing to open, but the legend of Jason is weighing heavy on the proceedings.",26.0,1h 27m,6.1,"https://m.media-amazon.com/images/M/MV5BYjBkMGM2MDAtMjUwYS00ZjVlLWEzNGItZDJmOTA2YmE2NjRhXkEyXkFqcGc@._V1_QL75_UX140_CR0,2,140,207_.jpg",79000.0,R
3427. Vengeance,2022.0,A writer from New York City attempts to solve the murder of a girl he hooked up with and travels down south to investigate the circumstances of her death and discover what happened to her.,65.0,1h 47m,6.8,"https://m.media-amazon.com/images/M/MV5BNDkyZGFjZDEtODdiZS00YmJiLWE2NTEtZGIxMTUzN2ZjZjA3XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX140_CR0,0,140,207_.jpg",38000.0,R
3428. Sex and Lucía,2001.0,"Various lives converge on an isolated island, all connected by an author whose novel has become inextricably entwined with his own life.",65.0,2h 8m,7.0,"https://m.media-amazon.com/images/M/MV5BYjJiNGY3ZTEtNDFmYi00ZGM2LTk3N2EtZjg0MTI0YzNlODE3XkEyXkFqcGc@._V1_QL75_UY207_CR10,0,140,207_.jpg",39000.0,TV-MA
3429. Wallbanger,2024.0,"Caroline, a single interior designer, moves into what seems like the perfect apartment only to be awakened nightly by her neighbor, the 'wallbanger,' sparking an unexpected, tension-filled connection.",0.0,1h 58m,6.0,"https://m.media-amazon.com/images/M/MV5BZDM1YzM1NzYtMDI1MC00ZTgyLTkwOGMtM2I3N2E5MDljMzc5XkEyXkFqcGdeQXVyMTA4ODQyNDYx._V1_QL75_UX140_CR0,1,140,207_.jpg",0.0,Not Rated
3430. Safe Haven,2013.0,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",34.0,1h 55m,6.7,"https://m.media-amazon.com/images/M/MV5BMTg4MzcxODA3OV5BMl5BanBnXkFtZTcwMTYzNDkwOQ@@._V1_QL75_UX140_CR0,0,140,207_.jpg",118000.0,PG-13
3431. Sorcerer,1977.0,Four unfortunate men from different parts of the globe agree to risk their lives transporting gallons of nitroglycerin across dangerous Latin American jungle.,68.0,2h 1m,7.7,"https://m.media-amazon.com/images/M/MV5BZTE4Zjc2MWQtZTYzNS00ZjJmLWFhYWUtMGI0M2ZkOWRhYWJjXkEyXkFqcGdeQXVyMjYzNDExNzU@._V1_QL75_UX140_CR0,3,140,207_.jpg",29000.0,PG
3432. Bully,2001.0,"A pack of naïve teenagers conspire to murder a mutual friend, whose aggressive demeanour has proven too much.",45.0,1h 48m,6.9,"https://m.media-amazon.com/images/M/MV5BYTg1MGU5NmEtN2E4MS00Y2Y2LTg3MDUtNjk3NzQxNTdiYTBhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY207_CR2,0,140,207_.jpg",41000.0,TV-MA
3433. Stepmom,1998.0,"A terminally ill woman must deal with her ex-husband's new lover, who will be their children's stepmother.",58.0,2h 5m,6.8,"https://m.media-amazon.com/images/M/MV5BMGJlOWM3ODctZjY3NC00YmRjLTg0NjgtNTFhOWQ4YzI4YjU3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,1,140,207_.jpg",75000.0,PG-13
3434. What Every Frenchwoman Wants,1986.0,"A teenager returns home to spend his summer vacation. However, in a mansion full of women, he will have no choice but to expand his education in titillating ways.",0.0,1h 35m,5.6,"https://m.media-amazon.com/images/M/MV5BNjJiYWFiNzctMjYzNy00OWQyLWE4NjctMmE3NTNiYzYyNWIxXkEyXkFqcGdeQXVyMTExNzQzMDE0._V1_QL75_UX140_CR0,1,140,207_.jpg",5700.0,Not Rated
3435. Enough,2002.0,"After running away fails, a terrified woman empowers herself in order to battle her abusive husband.",25.0,1h 55m,5.8,"https://m.media-amazon.com/images/M/MV5BZTViYzM3MWYtM2IzMC00NjMwLWE2ZDQtMTQ1YmE5NGE0MTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,0,140,207_.jpg",49000.0,PG-13
3436. The Wrestler,2008.0,"A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.",80.0,1h 49m,7.9,"https://m.media-amazon.com/images/M/MV5BMTc5MjYyOTg4MF5BMl5BanBnXkFtZTcwNDc2MzQwMg@@._V1_QL75_UX140_CR0,0,140,207_.jpg",322000.0,R
3437. Spread,2009.0,A drama centered on a serial womanizer and his jilted lover.,43.0,1h 37m,5.8,"https://m.media-amazon.com/images/M/MV5BNzY5NjMzNzUwN15BMl5BanBnXkFtZTcwNTQ1ODY2Mg@@._V1_QL75_UY207_CR0,0,140,207_.jpg",42000.0,R
3438. Amber Alert,2024.0,A ride-share turns into a high-stakes game of cat and mouse after it follows a car fitting the description of an AMBER ALERT.,0.0,1h 30m,0.0,"https://m.media-amazon.com/images/M/MV5BMjVkYjgyNWItYmRlZC00MjQ1LTljMTktMWQzNTI1YWM4ZGI5XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",0.0,PG-13
3439. Hitman's Wife's Bodyguard,2021.0,"The bodyguard, Michael Bryce, continues his friendship with assassin, Darius Kincaid, as they try to save Darius' wife Sonia.",32.0,1h 40m,6.1,"https://m.media-amazon.com/images/M/MV5BNGQ2MGQ1ZGQtOTY4MS00ZDA5LWE5YmUtMGE0YTE2YTZiODZkXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_QL75_UX140_CR0,4,140,207_.jpg",110000.0,R
3440. 21 Grams,2003.0,"A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con.",70.0,2h 4m,7.6,"https://m.media-amazon.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@._V1_QL75_UX140_CR0,0,140,207_.jpg",247000.0,R
3441. The Leopard,1963.0,"The Prince of Salina, a noble aristocrat of impeccable integrity, tries to preserve his family and class amid the tumultuous social upheavals of 1860s Sicily.",100.0,3h 6m,7.9,"https://m.media-amazon.com/images/M/MV5BYTc0ZTQxY2EtNTUyYS00MTM5LWIyOTQtYzQ0YTBiNzc2YjE0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX140_CR0,3,140,207_.jpg",30000.0,PG
3442. A Good Day to Die Hard,2013.0,"John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.",28.0,1h 38m,5.2,"https://m.media-amazon.com/images/M/MV5BMTcwNzgyNzUzOV5BMl5BanBnXkFtZTcwMzAwOTA5OA@@._V1_QL75_UX140_CR0,0,140,207_.jpg",217000.0,R
3443. The Polar Express,2004.0,"On Christmas Eve, a young boy embarks on a magical adventure to the North Pole on the Polar Express, while learning about friendship, bravery, and the spirit of Christmas.",61.0,1h 40m,6.6,"https://m.media-amazon.com/images/M/MV5BMTM1NTU0NTE4MV5BMl5BanBnXkFtZTcwMTQ0MjEzMw@@._V1_QL75_UY207_CR0,0,140,207_.jpg",245000.0,G
3444. 2 Guns,2013.0,"Two hardened criminals get into trouble with the US border patrol after meeting with a Mexican drug lord, and then revelations start to unfold.",55.0,1h 49m,6.7,"https://m.media-amazon.com/images/M/MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_QL75_UX140_CR0,7,140,207_.jpg",228000.0,R
3445. The Post,2017.0,A cover-up spanning four U.S. Presidents pushes the country's first female newspaper publisher and her editor to join an unprecedented battle between press and government.,83.0,1h 56m,7.2,"https://m.media-amazon.com/images/M/MV5BMjQyMjEwOTIwNV5BMl5BanBnXkFtZTgwOTkzNTMxNDM@._V1_QL75_UX140_CR0,0,140,207_.jpg",164000.0,PG-13
3446. All the President's Men,1976.0,"""The Washington Post"" reporters Bob Woodward and Carl Bernstein uncover the details of the Watergate scandal that leads to President Richard Nixon's resignation.",84.0,2h 18m,7.9,"https://m.media-amazon.com/images/M/MV5BOWI2YWQxM2MtY2U4Yi00YjgzLTgwNzktN2ExNTgzNTIzMmUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX140_CR0,2,140,207_.jpg",128000.0,PG
3447. Kung Fu Panda 3,2016.0,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home.",66.0,1h 35m,7.1,"https://m.media-amazon.com/images/M/MV5BMTUyNzgxNjg2M15BMl5BanBnXkFtZTgwMTY1NDI1NjE@._V1_QL75_UX140_CR0,0,140,207_.jpg",195000.0,PG
3448. Burn,2019.0,"When a gas station is held up at gunpoint by a desperate man in need of cash, a lonely and unstable gas station attendant, tired of being overshadowed by her more outgoing co-worker, finds an opportunity to make a connection with the robber.",50.0,1h 28m,5.7,"https://m.media-amazon.com/images/M/MV5BNjQ5Y2MxMTUtZGRiYy00YjAxLWEzNjEtM2I2Y2EzMDI0YjA1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_QL75_UY207_CR2,0,140,207_.jpg",7500.0,R
3449. Orion and the Dark,2024.0,"A boy with an active imagination faces his fears on an unforgettable journey through the night with his new friend: a giant, smiling creature named Dark.",72.0,1h 33m,6.3,"https://m.media-amazon.com/images/M/MV5BMzgwNGU0NzEtZjMyMy00Mjc5LWFiMmYtMzIxNmY1OTIwYmU3XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",15000.0,TV-Y7
3450. Notes on a Scandal,2006.0,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her fifteen-year-old students. However, her intentions with this new ""friend"" also go well beyond a platonic friendship.",73.0,1h 32m,7.4,"https://m.media-amazon.com/images/M/MV5BYTgyOWQ4ZTUtMmQ0ZS00M2MxLThhMTctODBjMGVmNzMwYTFhXkEyXkFqcGdeQXVyMzQyMDgzOTU@._V1_QL75_UX140_CR0,0,140,207_.jpg",86000.0,R
3451. Jigra,2024.0,Jigra is a tale of a sister who will go to extreme lengths to protect her brother.,0.0,Not Relased,0.0,"https://m.media-amazon.com/images/M/MV5BNmJhMTc5NDEtN2NkOC00Njc3LWJiMzgtZjhjZWNhZDhmZTE0XkEyXkFqcGc@._V1_QL75_UY207_CR8,0,140,207_.jpg",0.0,Not Rated
3452. Hunger,2023.0,A woman running her family's noodle restaurant receives an invitation to join the fine-dining industry under the tutelage of an infamous chef.,0.0,2h 26m,6.6,"https://m.media-amazon.com/images/M/MV5BZWUwOWU2NmMtYzc2Zi00MTMyLTg2NTUtZGM4Nzg2MGQyOGJkXkEyXkFqcGdeQXVyMTMzNzIyNDc1._V1_QL75_UX140_CR0,0,140,207_.jpg",18000.0,TV-MA
3453. Gettysburg,1993.0,"In 1863, the Northern and Southern forces fight at Gettysburg in the decisive battle of the American Civil War.",0.0,4h 31m,7.6,"https://m.media-amazon.com/images/M/MV5BZjgzNzhlYzEtMzYxYS00MTJkLWIzODUtZGQ3MmFiZDdkMTZiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY207_CR2,0,140,207_.jpg",32000.0,PG
3454. SAS: Red Notice,2021.0,A small army of well trained criminals led by Grace Lewis have hijacked a train deep beneath the English Channel.,0.0,2h 4m,5.3,"https://m.media-amazon.com/images/M/MV5BYzVjMWU4OGUtNGEyZS00MjJiLWIzNTMtNDk1NDdmMDUwYTAyXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX140_CR0,0,140,207_.jpg",22000.0,R
3455. Your Fault,2024.0,"Despite their parents' efforts to separate them, Noah and Nick's love seems unbreakable. However, work and college open their lives to new relationships.",0.0,Not Relased,0.0,"https://m.media-amazon.com/images/M/MV5BYTU4Y2Q3NjItZWU4Zi00OGU0LTk0MTEtN2U1MGE1NDRlOGI2XkEyXkFqcGc@._V1_QL75_UY207_CR13,0,140,207_.jpg",0.0,Not Rated
3456. The Chronicles of Narnia: Prince Caspian,2008.0,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.",62.0,2h 30m,6.5,"https://m.media-amazon.com/images/M/MV5BM2Q3NWExNjYtM2MwMC00NmM0LTgzZDctMzcxNjE4ZTk5ODA3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UY207_CR0,0,140,207_.jpg",228000.0,PG
3457. Midas Man,2024.0,"On Thursday 9 November 1961, a man named Brian descended the stairs to a cellar in Liverpool and changed the world forever.",0.0,2h 20m,7.0,"https://m.media-amazon.com/images/M/MV5BNDg4MzZkNWYtNmJhNC00MGQxLWE2MWEtZjY4NDYxMzUxMzdjXkEyXkFqcGc@._V1_QL75_UY207_CR3,0,140,207_.jpg",0.0,Not Rated
3458. Sex Appeal,2022.0,"Avery, a teenager with a tendency towards perfectionism, enlists her friend Larson to help her prepare for her first time with her long-distance boyfriend.",0.0,1h 30m,5.3,"https://m.media-amazon.com/images/M/MV5BZDdjZTNiYzItYzQyZi00ZGIxLTljMGQtZGY0YjVmYTFiZmEwXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_QL75_UX140_CR0,0,140,207_.jpg",3400.0,TV-MA
3459. Lost in Space,1998.0,The Robinson family was going into space to fight for a chance for humanity. Now they are fighting to live long enough to find a way home.,43.0,2h 10m,5.2,"https://m.media-amazon.com/images/M/MV5BMzViNDBjNDMtMmYxOS00ZDcyLTk4NGQtZGQwMmIyODc2NGZmXkEyXkFqcGc@._V1_QL75_UX140_CR0,2,140,207_.jpg",75000.0,PG-13
3460. Memoirs of a Geisha,2005.0,"The heartwarming tale of Nitta Sayuri, a young Japanese woman who transcended from her fishing-village roots and became one of Japan's most celebrated geisha.",54.0,2h 25m,7.3,"https://m.media-amazon.com/images/M/MV5BMTYxMzM4NTEzOV5BMl5BanBnXkFtZTcwNDMwNjQzMw@@._V1_QL75_UX140_CR0,0,140,207_.jpg",163000.0,PG-13
3461. A Man Called Ove,2015.0,"Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife's grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors.",70.0,1h 56m,7.7,"https://m.media-amazon.com/images/M/MV5BMjE0NDUyOTc2MV5BMl5BanBnXkFtZTgwODk2NzU3OTE@._V1_QL75_UY207_CR1,0,140,207_.jpg",70000.0,PG-13
3462. What You Wish For,2023.0,"A down-on-his-luck chef with gambling problems flees to a Latin American villa, where he assumes the identity of another man.",66.0,1h 41m,6.7,"https://m.media-amazon.com/images/M/MV5BYjFjZmVjMTQtNmJmNS00ZDI2LTkxZGEtOTA5MTgwMjM2ZTFiXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UX140_CR0,4,140,207_.jpg",4200.0,Not Rated
3463. Garfield: The Movie,2004.0,"Jon Arbuckle buys a second pet, a dog named Odie. However, Odie is then abducted and it is up to Jon's cat, Garfield, to find and rescue the canine.",27.0,1h 20m,5.0,"https://m.media-amazon.com/images/M/MV5BMTIzMTc1OTUxOV5BMl5BanBnXkFtZTYwNTMxODc3._V1_QL75_UY207_CR0,0,140,207_.jpg",96000.0,PG
3464. Rocky Balboa,2006.0,"Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight against the reigning heavyweight champ Mason 'The Line' Dixon.",63.0,1h 42m,7.1,"https://m.media-amazon.com/images/M/MV5BMTM2OTUzNDE3NV5BMl5BanBnXkFtZTcwODczMzkzMQ@@._V1_QL75_UY207_CR0,0,140,207_.jpg",234000.0,PG
3465. Dirty Rotten Scoundrels,1988.0,Two con men try to settle their rivalry by betting on who can swindle a young American heiress out of fifty thousand dollars first.,68.0,1h 50m,7.4,"https://m.media-amazon.com/images/M/MV5BMTUzZmMzYjUtYjNmMi00M2FjLTlhZDYtMDc4Njc0ZmU3MWNlXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_QL75_UX140_CR0,2,140,207_.jpg",79000.0,PG
3466. Don't Make Waves,1967.0,"Carlo goes on a vacation to Southern California, where he quickly becomes immersed in the easygoing local culture and becomes entangled in two beach-side romances.",0.0,1h 37m,5.8,"https://m.media-amazon.com/images/M/MV5BYWY2ZTE2ODEtYzdlOC00N2VjLWE5NmQtNGYyM2U4MjNkYjBiXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_QL75_UX140_CR0,2,140,207_.jpg",2000.0,Approved
3467. Richard Jewell,2019.0,"Security guard Richard Jewell is an instant hero after foiling a bomb attack at the 1996 Atlanta Olympics, but his life becomes a nightmare when the FBI leaks to the media that he is a suspect in the case.",68.0,2h 11m,7.5,"https://m.media-amazon.com/images/M/MV5BOTFlODg1MTEtZTJhOC00OTY1LWE0YzctZjRlODdkYWY5ZDM4XkEyXkFqcGdeQXVyNjU1NzU3MzE@._V1_QL75_UX140_CR0,0,140,207_.jpg",100000.0,R
3468. The Lie: The Murder of Grace Millane,2023.0,"Sky Original true-crime documentary on the murder of Grace Millane following a Tinder date in 2018, a case that held a mirror up to a society with a problem of violence towards women.",0.0,1h 44m,7.4,"https://m.media-amazon.com/images/M/MV5BZWVkOWFhYWUtNDY4MC00YmIzLWFhNGEtNTI5ODcyYmJjNTdkXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",0.0,Not Rated
3469. Doctor Zhivago,1965.0,"The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.",69.0,3h 17m,7.9,"https://m.media-amazon.com/images/M/MV5BNzdmZTk4MTktZmExNi00OWEwLTgxZDctNTE4NWMwNjc1Nzg2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX140_CR0,2,140,207_.jpg",83000.0,Approved
3470. Clear and Present Danger,1994.0,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,72.0,2h 21m,6.9,"https://m.media-amazon.com/images/M/MV5BM2NlMTk4MzMtZTRmMS00ZWM1LWFjZGUtNmRmYTZjZjg1OTBlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX140_CR0,0,140,207_.jpg",110000.0,PG-13
3471. City of Angels,1998.0,"An angel on Earth, a doctor unable to believe, a patient with a secret, a love story made in Heaven.",54.0,1h 54m,6.7,"https://m.media-amazon.com/images/M/MV5BZjk2OTEwNDEtNjVhYi00MzI3LWFhNzctZGUzOWMxMDMwZjJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,0,140,207_.jpg",129000.0,PG-13
3472. Lars and the Real Girl,2007.0,A delusional young man strikes up an unconventional relationship with a doll he finds on the Internet.,70.0,1h 46m,7.3,"https://m.media-amazon.com/images/M/MV5BMGY5YmMwNmUtNmNhMy00ZjE1LWI3NDQtZTQ1NzEzZGM5NTI3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX140_CR0,0,140,207_.jpg",157000.0,PG-13
3473. Apostle,2018.0,"In 1905, a drifter on a dangerous mission to rescue his kidnapped sister tangles with a sinister religious cult on an isolated island.",62.0,2h 10m,6.3,"https://m.media-amazon.com/images/M/MV5BMTY1NDk0NjI4MV5BMl5BanBnXkFtZTgwNjUyNzMwNjM@._V1_QL75_UX140_CR0,0,140,207_.jpg",60000.0,TV-MA
3475. The Cement Garden,1993.0,"Four children live with their terminally ill mother. After she dies, they try to hold things together. In their isolated house, they begin to deteriorate mentally, whilst they hide their mom's decomposing corpse in a makeshift concrete sarcophagus.",0.0,1h 41m,7.0,"https://m.media-amazon.com/images/M/MV5BM2I0NmM2MTctMDgwMy00NWYyLThmYWYtZWI3NzI0NmM0ZDhjXkEyXkFqcGc@._V1_QL75_UX140_CR0,4,140,207_.jpg",5400.0,Not Rated
3476. The Babysitter,1995.0,A teenage babysitter is the focus of two boys and a man's separate obsessions.,0.0,1h 30m,4.3,"https://m.media-amazon.com/images/M/MV5BMTY4NjgxOTI5M15BMl5BanBnXkFtZTcwNDYyNDk5MQ@@._V1_QL75_UY207_CR0,0,140,207_.jpg",6100.0,R
3477. The Island of Dr. Moreau,1996.0,"After being rescued and brought to an island, a man discovers that its inhabitants are experimental animals being turned into strange-looking humans, all of it the work of a visionary doctor.",37.0,1h 36m,4.6,"https://m.media-amazon.com/images/M/MV5BYjQxNmM5ODItMGM3Yi00N2VlLTkwNTEtNDZkNzUyYzA3MmIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX140_CR0,5,140,207_.jpg",36000.0,PG-13
3478. Hot Rod,2007.0,Self-proclaimed stuntman Rod Kimble is preparing for the jump of his life - to clear fifteen buses to raise money for his abusive stepfather Frank's life-saving heart operation.,43.0,1h 28m,6.7,"https://m.media-amazon.com/images/M/MV5BNjYwNjA3OTY0Nl5BMl5BanBnXkFtZTcwNDMyNDUzMw@@._V1_QL75_UX140_CR0,0,140,207_.jpg",95000.0,PG-13
3479. The World to Come,2020.0,"Somewhere along the mid-19th century American East Coast frontier, two neighboring couples battle hardship and isolation, witnessed by a splendid yet testing landscape, challenging them both physically and psychologically.",73.0,1h 45m,6.4,"https://m.media-amazon.com/images/M/MV5BZDA3ZWZiNTgtYmMwYi00OWU4LWEyNjEtZjZhNWU0YmU0N2QwXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_QL75_UX140_CR0,0,140,207_.jpg",11000.0,R
3480. Patriot Games,1992.0,"When CIA analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets him and his family for revenge.",64.0,1h 57m,6.8,"https://m.media-amazon.com/images/M/MV5BZWQ3Y2NiOGEtNjdmMS00ODI1LTk0ODktM2U3NjllNzlmZTkxXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,207_.jpg",122000.0,R
3481. Before the Devil Knows You're Dead,2007.0,"When two brothers organize the robbery of their parents' jewelry store the job goes horribly wrong, triggering a series of events that sends them, their father and one brother's wife barreling towards a shattering climax.",86.0,1h 57m,7.3,"https://m.media-amazon.com/images/M/MV5BOTZiOWJjODYtODc2Zi00ZmEyLWJhMjYtMzBkYTZlZjY2NGRiXkEyXkFqcGdeQXVyODY5Njk4Njc@._V1_QL75_UX140_CR0,0,140,207_.jpg",113000.0,R
3482. Bitter Moon,1992.0,"After hearing stories of her, a passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife.",62.0,2h 19m,7.2,"https://m.media-amazon.com/images/M/MV5BYTIxZGE5Y2MtZWRkNC00YzkxLTljN2YtZTIzYjFjOTlhYzc5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX140_CR0,2,140,207_.jpg",43000.0,R
3483. Eddie the Eagle,2015.0,"The story of Eddie Edwards, the notoriously tenacious British underdog ski jumper who charmed the world at the 1988 Winter Olympics.",54.0,1h 46m,7.3,"https://m.media-amazon.com/images/M/MV5BMTUxOTc5MTU1NF5BMl5BanBnXkFtZTgwODYyNTA1NzE@._V1_QL75_UX140_CR0,0,140,207_.jpg",102000.0,PG-13
